Protein_ID,Gene,S1,S2,S3,R1,R2,R3
O14683,TP53I11,-2.58395,-2.94854,-2.28309,-2.79485,-1.46605,-2.0562
Q53FA7,TP53I3,-0.138163,0.286053,0.293047,0.43721,0.475086,0.358986
Q96S44,TP53RK,-1.9959,-0.411594,-0.478741,-0.464264,-0.155266,-0.460649
Q13641,TPBG,0.230837,0.810966,1.01937,1.0378,-1.21904,0.616966
P55327,TPD52,1.08319,0.88821,0.736965,0.801872,1.20163,0.947308
Q16890,TPD52L1,0.565062,0.84659,0.885063,0.647427,0.298658,0.538963
O43399,TPD52L2,2.52442,3.88136,3.89384,3.91114,4.27053,3.98047
P60174,TPI1,4.85775,6.09266,6.01736,6.08107,5.70321,5.89608
P09493,TPM1,0.138102,-0.118643,-0.387533,0.277853,-2.19945,-1.35221
P07951,TPM2,-0.954609,1.37656,1.4956,1.74587,1.91456,1.92021
P06753,TPM3,3.10173,3.52246,3.53874,3.98557,3.03034,3.71087
P67936,TPM4,3.78076,4.79282,4.73697,5.19175,5.0444,5.04852
P51580,TPMT,1.77996,0.0497532,0.136322,0.134018,-0.0316868,0.243507
O14773,TPP1,1.21673,0.987289,0.812914,0.379494,-1.24879,0.199114
P29144,TPP2,0.185215,0.567989,0.527512,0.319372,0.584963,0.318056
P12270,TPR,0.748774,1.50696,1.57191,1.67967,1.83996,1.66672
Q9Y3C4,TPRKB,-1.18872,-2.01954,-2.07809,-2.12499,-1.0204,-1.66467
P13693;Q56UQ5,TPT1,1.42488,2.26251,2.33229,2.34975,1.7866,2.41586
Q9ULW0,TPX2,-2.17125,-1.30709,-1.17259,0.75725,0.831877,0.738274
Q13595,TRA2A,0.269606,1.03748,1.44876,1.31425,0.918386,1.1878
P62995,TRA2B,1.51061,2.27302,2.4126,2.33211,1.57046,2.0787
Q15628,TRADD,0.569508,0.306662,0.293047,0.267284,0.632269,0.187799
Q12933,TRAF2,-0.676756,-0.829199,-1.04105,-0.890388,-0.287458,-0.704859
O14545,TRAFD1,-2.48353,-0.295683,-0.200525,-0.443872,-0.177015,-0.222118
Q15629,TRAM1,-1.43486,-0.968218,-0.859776,-1.01779,-0.626974,-0.988071
Q12931,TRAP1,5.30869,6.85536,6.90472,6.91114,6.9542,6.86534
Q9Y5R8,TRAPPC1,-1.5834,-1.3236,-1.41808,-1.18953,-3.15501,-1.79284
Q9UL33,TRAPPC2L,-2.01507,-0.98881,-1.09719,-1.11304,-1.33207,-1.62367
O43617,TRAPPC3,-1.07435,0.395929,0.21681,0.465223,0.310341,0.408567
Q9Y296,TRAPPC4,0.132103,0.0859737,-0.246973,-0.321268,-0.641466,-0.0195255
Q8IUR0,TRAPPC5,-2.65097,0,-0.0529499,0.0127106,-0.157085,-0.0594196
Q86SZ2,TRAPPC6B,-1.66405,-0.70657,-1.08506,-0.869337,-1.33207,-1.6643
Q9NSU2,TREX1,-2.48339,-3.5067,-2.90604,-4.52929,-4.33829,-3.71167
P19474,TRIM21,0.617529,-0.476263,-0.592175,-0.541357,-0.65201,-0.513481
Q8IYM9,TRIM22,-2.19562,-2.84477,-2.8894,-3.75615,-3.76383,-3.10509
P36406,TRIM23,-2.37014,-0.118643,0.705429,0.907742,-5.23668,-2.46171
O15164,TRIM24,-3.58831,-3.35712,-3.22099,-3.6076,-3.2908,-3.11762
Q14258,TRIM25,0.538095,0.881357,0.926683,0.914532,0.933573,0.857327
Q12899,TRIM26,-1.42422,-1.30964,-1.42152,-0.651802,-1.98991,-1.26553
Q13263,TRIM28,3.23364,3.24393,3.34769,3.12965,2.97453,3.12985
Q14134,TRIM29,-0.109451,2.79465,2.86201,2.51744,2.48285,2.58498
Q9UPN9,TRIM33,-0.160078,-1.43697,-1.521,-1.54711,-1.58164,-1.60718
O00635,TRIM38,-4.75687,-4.27405,-4.33486,-4.09453,-3.80116,-3.83212
Q96LD4,TRIM47,-1.04687,-0.526802,-0.48922,-0.526253,-0.425592,-0.390652
Q9BRZ2,TRIM56,-1.42787,-2.10753,-1.60536,-2.29481,0.124329,-1.8607
O75962,TRIO,-0.189825,-0.293528,-0.377075,-0.353502,-0.129511,-0.370642
Q9H2D6,TRIOBP,-0.645504,-0.378429,-0.215845,0,0.0426445,0.00646973
Q15642,TRIP10,0.861837,0.470892,0.5979,0.801872,0.918386,0.947308
Q15643,TRIP11,-1.92417,-2.34842,-2.09326,-1.84039,-2.0821,-1.86679
Q15645,TRIP13,0.942888,1.2115,1.23349,1.66364,1.16993,1.67889
Q15654,TRIP6,-1.33759,0.222393,0.112474,0.40864,0.454176,0.297146
Q9BQ61,TRIR,1.77996,0.316858,0.623436,0.61445,0.941107,0.556665
Q9NXH9,TRMT1,-0.243406,-0.189188,-0.093977,-0.0519943,0.0703907,-0.00646973
Q7L0Y3,TRMT10C,0.364763,-0.536299,-0.486935,-0.625303,-0.277618,-0.466452
Q7Z4G4,TRMT11,-0.697971,-0.501335,-0.730846,-0.735188,-1.37278,-1.31514
Q9UI30,TRMT112,0.911713,2.3594,2.50937,2.55051,2.59932,2.40613
Q7Z2T5,TRMT1L,-0.356936,-1.263,-1.4379,-1.42148,-1.33363,-1.17324
Q8IZ69,TRMT2A,-2.10841,-1.65722,-1.82427,-0.90564,-1.53867,-2.20688
Q32P41,TRMT5,-1.13093,-2.35795,-2.49898,-2.44967,-2.44567,-2.2001
Q9UJA5,TRMT6,1.00657,-0.146389,-0.0529499,-0.241671,-0.614826,-0.311203
Q96FX7,TRMT61A,-0.954609,-0.442791,-0.291689,-0.65794,-0.609644,-0.609215
Q96Q11,TRNT1,0.41997,1.33202,1.48635,1.46522,1.09085,1.31806
Q9Y4A5,TRRAP,0.0131149,-0.812239,-0.765703,-0.602257,-0.859671,-1.02288
Q8WWH5,TRUB1,-2.65302,-1.57901,-0.978085,-1.44587,-1.2189,-1.56429
Q15714,TSC22D1,-2.80375,-0.523794,-0.573805,-0.11974,0.0143566,-0.100447
O75157,TSC22D2,-2.76031,-2.46935,-2.33912,-2.18279,-1.91179,-1.97736
Q9Y3Q8,TSC22D4,-0.536383,-0.078001,0,-0.0257626,0.400537,-0.0866394
Q9BSV6,TSEN34,0.12608,-0.332813,-0.222467,-0.0922585,-0.835629,-0.114386
P43897,TSFM,0.894098,0.54215,0.545433,0.245911,0.495695,0.318056
Q99816,TSG101,-0.635237,0,-0.0801697,-0.220303,0.0143566,-0.0195255
Q15631,TSN,0.519833,0.714005,0.721283,0.88026,0.765535,0.511997
Q99598,TSNAX,-0.614916,-0.323689,-0.0262318,-0.292402,-0.167591,-0.346708
O43657,TSPAN6,-1.91577,0.567989,0.623436,0.157101,0.378511,-0.610767
P30536,TSPO,-0.719505,1.70239,1.7943,1.91114,0.575314,1.80274
Q9H0U9,TSPYL1,1.56283,-0.366695,-0.357634,-0.3589,-1.58875,-0.18276
Q2NL82,TSR1,1.31797,0.832447,0.87801,0.866322,0.555817,0.885614
Q969E8,TSR2,0.850922,1.00632,0.912943,0.873308,0.926001,1.09998
Q9UJK0,TSR3,-1.4528,-2.63784,-2.58525,-1.97724,-2.37514,-1.73932
Q9Y5U2,TSSC4,-2.42217,-0.868877,-0.75518,-0.671761,-0.524347,-0.641554
Q16762,TST,-0.498663,0.433897,0.415037,0.369646,0.0703907,0.307638
Q99614,TTC1,-2.45573,1.23857,1.2445,1.34473,1.47509,1.29715
Q6PID6,TTC33,-1.21531,-0.864914,-0.660789,-1.05483,-0.740116,-1.0371
Q5R3I4,TTC38,0.41997,0.200533,0.194269,-0.11974,-0.346889,-0.0327015
O95801,TTC4,1.77996,-0.977425,-0.6199,-0.279753,-0.476137,-0.353455
Q8N0Z6,TTC5,-5.34175,-3.16074,-3.44511,-3.56911,-2.55632,-3.69682
Q8N5M4,TTC9C,-1.14519,-0.192329,-0.107916,-0.251171,0.594549,-0.649912
O43156,TTI1,-0.604862,-1.29754,-1.34617,-1.45836,-0.924015,-1.18306
Q6NXR4,TTI2,-1.81146,-1.13822,-0.913904,-1.24952,-2.50106,-1.1707
Q14166,TTLL12,1.65566,1.922,2.03531,2.06552,2,2.08786
not found,TUBA1A,4.17285,4.26383,-0.438087,1.11646,-0.730339,-0.160181
A6NHL2;P68363;P68366;Q71U36;Q9BQE3,TUBA1C,7.79091,8.33844,8.26729,8.47473,7.63663,8.23529
P68363;P68366,TUBA4A,6.45403,6.56586,5.72718,6.25329,4.64962,5.97842
P04350;P07437;P68371,TUBB,7.42366,7.2456,7.11623,7.37057,6.05094,6.98252
Q13885;Q9BVA1,TUBB2A,3.81393,3.77444,1.44876,1.59767,1.69153,1.28658
Q13509;Q9BUF5,TUBB3,6.17285,5.89843,5.37613,5.75205,5.4363,5.58713
P04350,TUBB4A,5.28861,5.11839,4.87181,4.7112,3.22959,4.15767
P68371,TUBB4B,3.44196,3.27367,3.21401,3.85048,3.20007,3.75945
Q9BUF5,TUBB6,4.41751,3.96477,3.64645,3.73057,2.92029,3.50973
P23258;Q9NRH3,TUBG1,1.09866,0.533432,0.77544,0.639254,-0.22336,0.437519
Q9BSJ2,TUBGCP2,0.202492,-0.343384,-0.239115,-0.288464,-0.752394,-0.296791
Q96CW5,TUBGCP3,-0.517399,-0.58519,-0.463236,-0.914137,-0.862646,-1.04677
P49411,TUFM,3.86907,4.33453,4.28906,4.17418,4.15381,4.17925
Q9NNX1,TUFT1,1.77996,-5.45232,-4.7125,-3.93274,-4.08684,-4.237
Q12792,TWF1,1.15299,1.82532,1.85664,1.67967,1.75702,1.71481
Q6IBS0,TWF2,0.925652,0.121307,0.21681,0.687616,0.52607,0.493734
Q9GZX9,TWSG1,-1.42186,-0.913481,-0.695555,-0.517078,-1.37311,-0.501429
P40222,TXLNA,0.449215,0.584963,0.721283,0.823677,1.11769,0.68293
Q9NUQ3,TXLNG,1.77996,0.132895,0.194269,0.43721,0.389566,0.4659
P10599,TXN,3.01475,4.37778,4.47588,4.42656,5.04002,4.28923
Q99757,TXN2,0.285908,-1.1604,-0.98033,-1.17803,-4.51683,-1.22339
O95881,TXNDC12,1.71506,2.40552,2.47003,2.61236,2.07039,2.59143
Q96J42,TXNDC15,-0.480167,-1.44354,-1.73792,-1.54892,-1.78949,-1.26624
Q9BRA2,TXNDC17,1.28591,2.59965,2.72325,2.90604,2.926,2.35393
Q8NBS9,TXNDC5,0.37496,3.09933,3.18572,3.56784,3.44626,3.49832
O14530,TXNDC9,-2.21938,-0.174677,-0.0664959,0.277853,0.0285702,0.243507
Q9H3M7,TXNIP,-0.0674286,-0.565138,-0.643633,-1.35798,-1.74528,-0.909985
O43396,TXNL1,-0.174875,0.550816,0.415037,0.501749,0.669027,0.616966
Q16881,TXNRD1,2.28861,1.96801,2.04793,1.8975,1.73985,1.84657
Q9NNW7,TXNRD2,0.296675,-0.34576,-0.547379,-1.07945,-0.591454,-0.715075
P19971,TYMP,1.466,1.24926,1.30887,0.703382,0.879705,0.658546
P04818,TYMS,0.032568,-1.56047,-1.62696,-0.0922585,0.030138,-0.604391
Q01081,U2AF1,1.29935,3.56586,3.64645,3.52412,3.22497,3.45178
P26368,U2AF2,1.91171,2.51141,2.75633,2.68563,2.21412,2.49832
O15042,U2SURP,0.16185,0.881357,1.07595,1.05019,0.757023,0.84297
Q9BZF9,UACA,-1.70742,-2.87177,-2.76968,-1.23867,-1.74116,-1.17354
Q16222,UAP1,1.4468,2.71593,2.8727,2.67767,2.22033,2.65649
Q3KQV9,UAP1L1,-1.4025,-1.43901,-1.44845,-1.97841,-2.7708,-2.64128
P22314,UBA1,4.90469,5.15438,5.28906,5.38745,5.54535,5.39141
Q9UBT2,UBA2,1.68669,1.83954,1.88506,1.65555,2.14078,1.64206
Q8TBC4,UBA3,1.21105,0.533432,0.545433,0.339693,0.422234,0.408567
Q9GZZ9,UBA5,0.501337,-0.751492,-0.659723,-0.824375,-0.628164,-0.840609
A0AVT1,UBA6,1.71907,1.61005,1.6568,1.7073,1.84398,1.69896
P41226,UBA7,-1.95579,-1.38295,-1.22721,-1.59588,-0.760532,-1.11163
Q8NBM4,UBAC2,-2.40426,-1.60901,-1.63174,-1.92241,-1.39831,-1.81321
Q5T6F2,UBAP2,1.96499,0.470892,0.481709,0.734409,0.956057,0.933825
Q14157,UBAP2L,1.21957,1.30666,1.17713,1.34473,1.4957,1.44229
P49459,UBE2A,2.14258,1.36678,1.4199,1.81645,-0.241297,1.53896
O00762,UBE2C,0.956532,-0.259558,0,0.639254,1.03562,0.650326
not found,UBE2D1,-2.44325,-0.425591,-0.44702,-0.468021,-0.101965,-0.370729
P61077;P62837,UBE2D2,2.30203,1.52905,1.72915,1.83087,1.83188,1.80644
P51965,UBE2E1,-1.33305,1.10375,1.27167,1.35973,1.97453,1.35393
Q96LR5,UBE2E2,0.202492,0.54215,0.752478,0.51967,1.07724,0.565435
P62253,UBE2G1,-0.266993,-1.42274,-1.83221,-1.61465,-2.16247,-1.47783
P62256,UBE2H,0.312675,0.618322,0.563135,0.873308,0.722466,0.806444
P63279,UBE2I,-1.95983,1.99683,2.10343,2.02844,1.65535,2.00324
P61086,UBE2K,0.00657272,0.948471,1.08823,1.06857,1.02857,1.15912
P68036;A0A1B0GUS4,UBE2L3,2.20535,2.1008,2.16269,2.1194,2.0635,2.2187
O14933,UBE2L6,1.2448,-0.091423,-0.0395279,0.267284,-0.0710316,0.0192928
P61081,UBE2M,0.0644169,2.50696,2.5162,2.504,2.63227,2.58066
P61088,UBE2N,2.56951,3.79282,3.92839,3.80553,3.73335,3.93043
Q9C0C9,UBE2O,0.538095,0.461731,0.580624,0.446608,0.584963,0.530031
Q712K3,UBE2R2,-2.58379,-0.661121,-0.610655,-0.780935,-0.839634,-0.549826
Q16763,UBE2S,-0.741365,-0.319534,-0.234179,1.2351,0.545969,1.18211
Q9NPD8,UBE2T,-2.24249,-0.468824,-0.421551,0.61445,0.226509,0.591431
Q13404,UBE2V1,0.582764,3.20329,3.373,3.00159,3.15866,3.00808
Q15819,UBE2V2,-0.820591,2.55728,2.37801,2.11056,2.38405,2.29451
Q9H832,UBE2Z,-3.11901,-0.211779,-0.184158,-0.2034,-0.29385,-0.19755
Q05086,UBE3A,-0.331844,-1.27229,-1.19212,-1.30871,-1.19452,-1.26812
Q15386,UBE3C,-0.443871,-0.968269,-0.740202,-1.27167,-1.57262,-1.01946
Q14139,UBE4A,-0.797508,-0.0515289,-0.0395279,0.0624638,-0.851336,0.069479
O95155,UBE4B,0.032568,-0.946222,-1.0506,-0.694057,-0.558521,-0.882465
O14562,UBFD1,1.77996,-1.05839,-1.14104,-1.0846,-0.521162,-0.829159
P11441,UBL4A,-0.832273,-0.371555,-0.393421,-0.293179,-0.0997925,-0.222727
Q9BZL1,UBL5,-3.87916,1.23857,1.42959,1.27785,1.18903,0.069479
Q8WVY7,UBLCP1,1.40512,0.533432,0.443989,0.418226,0.632269,0.447042
Q9UMX0,UBQLN1,1.46123,1.77444,1.764,1.7073,1.95977,1.73827
Q9UHD9,UBQLN2,-0.053688,-0.276453,-0.39139,-0.0257626,-0.235729,-0.275181
Q9NRR5,UBQLN4,-1.03332,-0.661465,-0.644464,-0.608362,-0.961454,-0.659826
Q8IWV7,UBR1,-3.06349,-2.53534,-2.54704,-2.83499,-2.6812,-2.4279
Q5T4S7,UBR4,0.760489,0.744539,0.812914,0.859301,0.790773,0.835739
O95071,UBR5,-0.697971,-0.893284,-0.895929,-0.856541,-0.867617,-0.699894
Q8N806,UBR7,1.05494,0.16711,0.314108,0.35973,0.176323,0.307638
P17480,UBTF,1.69485,0.584963,0.623436,0.809177,0.333424,0.722675
Q04323,UBXN1,1.00329,0.84659,0.87801,0.749678,1.43296,0.791571
Q92575,UBXN4,0.854568,0.810966,1.3604,0.823677,1.18269,0.86445
Q9BZV1,UBXN6,-2.46128,-1.43631,-1.18517,-1.40722,-1.64046,-1.3703
O94888,UBXN7,0.798859,0.405516,0.415037,0.202188,0.34483,0.297146
P15374,UCHL3,0.717066,0.955013,1.00648,0.787151,0.78241,0.698959
Q9Y5K5,UCHL5,1.07696,0.839537,0.856636,0.921288,1.05658,1.03832
Q9BZX2;Q9HA47,UCK2,-1.60835,-0.597389,-0.427994,0.0867119,0.310341,-0.0866394
Q9Y3C8,UFC1,-0.536383,0.60174,0.545433,0.639254,-0.573708,0.297146
Q92890,UFD1,-0.315355,0.767023,0.83494,1.08671,1.13093,1.1649
O94874,UFL1,1.18521,0.50696,0.5979,0.492704,0.378511,0.556665
P61960,UFM1,2.82327,2.34702,2.18572,1.94137,3.12433,2.43273
Q9NUQ7,UFSP2,1.77996,-2.61956,-2.32773,-2.71297,-2.75888,-3.2805
O60701,UGDH,1.07696,2.03748,2.1004,2.49949,2.44626,2.30764
Q9NYU2,UGGT1,1.47551,1.25987,1.34513,1.1571,1.20789,1.0129
Q16851,UGP2,-0.315355,1.02509,1,0.914532,1.32769,0.906473
not found,UGT1A7,0.491999,1.17834,1.17713,1.34473,-0.221581,1.36904
Q96T88,UHRF1,0.00657272,0.16711,0.194269,1.17982,1.21412,1.14748
Q96PU4,UHRF2,-2.26022,-1.56787,-1.84032,-1.73874,-1.40396,-1.63049
Q96RL1,UIMC1,-1.70568,-1.6181,-2.61846,-1.92125,-2.26635,-1.66819
Q5VY80;Q6H3X3;Q9BZM5,ULBP2,0.395138,0.443235,0.415037,0.764784,0.659925,0.84297
Q6PHR2,ULK3,-1.79767,-2.68849,-2.4936,-2.3379,-2.56021,-3.21947
P11172,UMPS,1.42488,0.38628,0.365456,0.554861,-0.6047,0.565435
A6NIH7;Q13432,UNC119B,0,-0.0647049,0.0635643,-0.189102,-0.696169,-0.0594196
Q70J99,UNC13D,-4.39147,-3.04781,-2.95563,-2.34759,-2.16177,-2.40215
Q9H3U1,UNC45A,-0.212545,0.443235,0.589289,0.703382,0.879705,0.582819
Q9H1C4,UNC93B1,0.39012,-0.13245,-0.20435,-0.448095,-0.186995,-0.390379
P13051,UNG,1.77996,-1.36609,-1.7255,-1.56673,-1.34758,-1.56089
Q92900,UPF1,1.48965,1.86755,1.87447,1.90434,1.43296,1.74215
Q9HAU5,UPF2,-1.14931,-1.03379,-1.3477,-1.68669,-1.96607,-1.22929
Q9BZI7,UPF3B,-2.85984,-1.4086,-1.33736,-0.998512,-0.790047,-0.962439
Q16831,UPP1,1.77996,0.16711,0.260866,0.537373,0.895304,0.582819
Q9NVA1,UQCC1,-1.94985,-1.47303,-1.09073,-1.13473,-0.993454,-1.80901
Q9UDW1,UQCR10,-1.7718,1.06193,0.899071,0.69552,-1.30145,0.599993
O14957,UQCR11,0.963305,0.650927,0.681316,0.764784,0.656214,0.164898
P14927,UQCRB,1.63035,1.53343,1.18858,1.17982,1.69599,1.3024
P31930,UQCRC1,3.1321,2.97285,2.82763,2.69749,2.35896,2.61274
P22695,UQCRC2,1.88521,2.20877,2.11247,1.90092,1.86394,1.86089
P47985;P0C7P4,UQCRFS1,2.16038,1.82532,1.82763,1.51967,2.0036,1.69097
P07919,UQCRH,2.68669,2.57862,2.46297,2.37949,1.64155,2.24351
O14949,UQCRQ,-1.08829,0.275635,0.2824,0.0378017,-0.461308,0.221481
Q14146,URB2,-1.44286,-1.85765,-2.26832,-2.36195,-2.52077,-2.35532
Q9BTM9,URM1,1.77996,0.296394,0.324526,-0.11974,-0.0180225,0.129852
P06132,UROD,-0.382471,0.78182,0.912943,0.726715,0.739849,0.791571
O60763,USO1,0.17358,0.666956,0.705429,0.787151,0.956057,0.791571
Q14694,USP10,1.92044,0.895031,0.940294,0.93471,1.21412,0.94058
P51784,USP11,-0.160078,-0.694338,-0.91123,-0.242752,0.189034,-0.314854
P54578,USP14,1.74091,1.45251,1.41015,1.51967,1.48543,1.60851
Q9Y4E8,USP15,-1.51975,-0.256731,-0.246111,-0.176817,-0.180704,-0.405523
O94966,USP19,-2.56507,-0.229155,-0.361603,-0.457935,-0.751783,-0.524525
Q9UPU5,USP24,-0.417236,-0.927946,-1.12126,-1.23476,-0.975283,-1.02537
Q96RU2,USP28,-1.76451,-2.42015,-2.55435,-2.62326,-2.52328,-2.49739
Q53GS9,USP39,1.27778,0.211504,0.124447,-0.11974,0.238787,0.254396
Q13107,USP4,-2.37868,-2.99379,-3.00784,-3.2602,-2.98044,-3.14394
Q96K76,USP47,-0.62504,0.121307,0.0882263,0.179821,0.0976105,0.286577
Q86UV5,USP48,-1.70918,-2.8519,-2.93145,-2.76272,-2.36156,-2.47709
P45974,USP5,2.52442,2.78182,2.8638,2.86282,3.04089,2.68091
Q93009,USP7,1.25863,1.22781,1.23349,1.15137,1.20163,1.106
P40818,USP8,-2.32124,-0.881098,-1.06549,-0.871916,-0.620754,-0.834206
O00507;Q93008,USP9X,-0.243406,0.479994,0.424753,0.446608,0.475086,0.538963
Q9BVJ6,UTP14A,-0.102362,-0.57329,-0.881378,-0.526773,-0.469891,-0.700064
Q8TED0,UTP15,-1.82276,-1.00682,-1.32535,-0.734648,-0.286264,-0.537952
Q9Y5J1,UTP18,1.53127,-0.13245,-0.27227,0.110559,-0.0754642,0.254396
O75691,UTP20,-1.31899,-2.06793,-1.89266,-1.62144,-1.26512,-1.68075
Q9NQZ2,UTP3,-1.6401,-1.70222,-1.46055,-1.21598,-1.04947,-1.16118
Q969X6,UTP4,0.54714,-0.13245,-0.0664959,0.40864,0.389566,0.408567
Q9NYH9,UTP6,-2.56458,-2.46651,-2.59039,-2.56841,-1.72173,-2.19576
P46939,UTRN,0.54714,-0.118643,-0.12199,-0.471533,-0.115433,-0.349886
Q9P2Y5,UVRAG,-2.60196,-2.08701,-1.96198,-2.90849,-2.86868,-2.73369
Q8NBZ7,UXS1,-0.635237,-1.73741,-1.82994,-1.90129,-2.72956,-1.41855
Q9UBK9,UXT,-0.980371,-0.959814,-0.950697,-0.926222,-2.92901,-0.950592
Q08AM6,VAC14,0.120029,0.443235,0.509365,0.0746384,0.226509,0.0446033
P63027;Q15836,VAMP3,2.51292,1.86408,1.47237,1.35973,1.66903,1.42312
P51809,VAMP7,-1.36668,-3.11543,-2.59723,-2.54541,-2.67572,-3.31551
Q9BV40,VAMP8,1.77996,-0.246269,-0.093977,-0.245846,-0.02598,-0.281853
Q8TAA9,VANGL1,-1.52578,-1.6741,-1.95066,-1.42993,-1.23452,-2.04206
Q9P0L0,VAPA,0.0644169,1.82175,1.87447,1.66364,1.38405,1.76136
O95292,VAPB,-0.687325,1.2115,1.22795,0.921288,1.02148,0.973902
P26640,VARS1,-0.243406,1.18392,1.20558,1.26197,1.22651,1.09393
Q6EMK4,VASN,-1.91715,-0.615595,-0.60305,0.0501862,0.757023,0.254396
P50552,VASP,0.604591,1.77444,1.78301,2.14561,1.88362,2.15912
Q99536,VAT1,0.429783,1.80736,1.85664,1.93804,2.1375,1.9673
P52735,VAV2,-0.315355,-0.201496,-0.107916,-0.239038,-0.934256,-0.251459
P61758,VBP1,-0.929298,0.666956,0.744743,0.703382,0.632269,0.698959
P18206,VCL,1.95313,3.25722,3.26898,3.3091,3.51096,3.3284
P55072,VCP,3.52442,3.95664,3.99512,4.07918,4.16993,3.97225
P21796,VDAC1,3.62396,3.37168,3.33487,3.46753,3.3505,3.39141
P45880,VDAC2,2.85092,3.2305,3.16414,3.18825,3.11437,3.07563
Q9Y277,VDAC3,1.95992,1.4292,1.05733,1.03157,1.0072,1.09393
P08670,VIM,1.56951,-0.406385,-0.404673,1.50625,1.61824,1.02566
Q9H9C1,VIPAS39,-1.82682,-1.4868,-1.45578,-1.25551,-1.49204,-1.91521
Q9BQB6,VKORC1,-1.67955,1.79647,1.82763,1.63103,2.01436,1.65855
Q8N0U8,VKORC1L1,-0.545969,-0.203966,-0.228565,0.0253105,0.0143566,-0.537189
Q3ZAQ7,VMA21,-2.65097,0.0250912,-0.12199,0.245911,0.432961,0.27593
Q96GC9,VMP1,-2.95379,-1.54298,-1.54189,-1.51873,-2.36375,-1.48733
Q7Z5H4,VN1R5,-3.02722,-0.210062,-0.136204,0.921288,-2.65969,0.254396
Q9H270,VPS11,-2.58706,-0.610254,-0.462309,-0.901476,-0.685665,-0.87434
Q96RL7,VPS13A,-2.22938,-2.1232,-2.01479,-2.39854,-2.20768,-2.22559
Q709C8,VPS13C,-2.42217,-0.866705,-0.776432,-1.20711,-1.18387,-1.10699
Q9H269,VPS16,-2.07576,-0.332857,-0.377752,-0.639788,-0.0931034,-0.495359
Q9P253,VPS18,1.30203,0.0859737,0.136322,-0.0388184,0.15056,-0.176218
Q9BRG1,VPS25,-1.06054,-0.466339,-0.385542,-0.284937,-0.248129,-0.43119
O75436,VPS26A,0.865458,2.55728,2.56753,2.57643,1.83592,2.52329
Q4G0F5,VPS26B,0.415037,-0.078001,-0.307178,-0.465677,-0.400984,-0.489855
O14972,VPS26C,-1.70012,-2.01268,-1.97497,-2.37462,-1.52943,-2.14413
Q9UK41,VPS28,1.41997,-0.531033,-0.673594,-0.777729,-0.624668,-0.695412
Q9UBQ0,VPS29,-1.16988,1.30154,1.3297,1.38439,0.9855,1.4659
Q96AX1,VPS33A,-1.4025,-1.46296,-1.4625,-1.48113,-1.42917,-1.59607
Q9H267,VPS33B,-1.26231,-1.16954,-1.12888,-1.16978,-0.664204,-1.02423
Q96QK1,VPS35,2.23364,2.20877,2.17425,2.29876,2.51349,2.1878
Q7Z3J2,VPS35L,-2.95379,-1.52958,-1.55977,-1.60586,-1.37364,-1.80636
Q86VN1,VPS36,-2.03807,-2.28431,-2.01239,-2.82074,-2.34234,-1.95257
Q8NEZ2,VPS37A,1.77996,-3.27603,-3.84167,-2.95195,-2.5989,-2.7719
Q9H9H4,VPS37B,-1.04687,-1.31432,-1.70359,-1.38954,-0.556524,-0.910965
Q96JC1,VPS39,-0.391083,-1.00505,-0.895412,-1.04023,-1.78611,-1.21267
Q9NRW7,VPS45,0.444382,-0.247902,-0.518732,-0.687857,-1.08953,-0.901096
Q9UN37,VPS4A,-0.408466,1.80374,1.83858,1.8416,1.80323,1.74986
O75351;Q9UN37,VPS4B,2.10938,1.50696,1.64437,1.63515,1.65993,1.4659
Q96JG6,VPS50,-0.697971,-1.66877,-1.96425,-1.95306,-1.20008,-1.63682
Q9UID3,VPS51,-0.235628,-0.714825,-1.02433,-1.01649,-1.88437,-0.784023
Q8N1B4,VPS52,-3.6159,-3.39777,-3.27747,-2.76799,-2.95581,-3.13352
Q5VIR6,VPS53,-0.545969,-1.29402,-1.43698,-1.53042,-1.27417,-1.16577
Q99986,VRK1,-0.797508,-0.819872,-0.689886,-0.468422,0.214125,-0.579748
Q86Y07,VRK2,-1.56401,-0.755232,-1.42421,-0.967886,-0.663345,-0.732737
Q8IV63,VRK3,1.77996,-1.91012,-1.84611,-2.24665,-4.71698,-2.11579
Q9NP79,VTA1,-0.741365,1.59338,1.78301,1.6596,0.516016,1.67889
Q96AJ9,VTI1A,-1.36357,-1.48092,-1.50952,-1.77601,-1.45952,-1.77539
P04004,VTN,2.20535,1.78916,1.74474,1.10463,-0.48863,1.106
A3KMH1,VWA8,-0.0198994,-1.09749,-1.21343,-1.44659,-1.13091,-1.22976
Q9BTA9,WAC,-3.25235,-3.26575,-3.3247,-2.88045,-3.03709,-3.18936
Q7Z5K2,WAPL,0.7798,-0.0515289,-0.0130558,-0.161966,0.422234,-0.100447
P23381,WARS1,3.71205,2.59756,2.61073,2.54833,2.63692,2.65649
Q9Y6W5,WASF2,-0.0813007,0.200533,0.2824,0.235104,0.298658,0.358986
not found,WASH2P,1.77996,-0.526184,-0.344278,-1.06183,-0.54464,-1.46657
A8K0Z3;C4AMC7;Q6VEQ5;A8MWX3;Q9NQA3,WASH6P,0.167727,-1.10136,-1.19908,-1.69261,-1.49896,-1.70227
not found,WASHC2A,0.560602,0.14439,0.112474,-0.0652905,0.189034,-0.0729656
